run_ts_ist,location,lat,lon,line,obs_time,precip_mm,rain_mm,source
2026-07-16 03:59:19,Virar,19.455,72.811,WR,,,,open-meteo-ERR
2026-07-16 03:59:19,CSMT,18.94,72.835,CR,2026-07-16T04:00,0.0,0.0,open-meteo
2026-07-16 03:59:19,Sion,19.043,72.862,CR-hotspot,2026-07-16T04:00,0.0,0.0,open-meteo
2026-07-16 03:59:19,Kurla,19.065,72.879,CR-hotspot,2026-07-16T04:00,0.1,0.1,open-meteo
2026-07-16 03:59:19,Thane,19.186,72.975,CR,2026-07-16T04:00,0.0,0.0,open-meteo
2026-07-16 03:59:19,Kalyan,19.243,73.13,CR,2026-07-16T04:00,0.0,0.0,open-meteo
2026-07-16 03:59:19,Chunnabhatti,19.046,72.875,Harbour-hotspot,,,,open-meteo-ERR
2026-07-16 03:59:19,Matunga,19.027,72.852,CR-hotspot,2026-07-16T04:00,0.0,0.0,open-meteo
2026-07-16 04:59:59,Churchgate,18.935,72.827,WR,2026-07-16T04:45,0.1,0.1,open-meteo
2026-07-16 04:59:59,Dadar,19.018,72.844,WR/CR,2026-07-16T05:00,0.1,0.1,open-meteo
2026-07-16 04:59:59,Andheri,19.119,72.846,WR,2026-07-16T05:00,0.0,0.0,open-meteo
2026-07-16 04:59:59,Borivali,19.231,72.857,WR,2026-07-16T05:00,0.0,0.0,open-meteo
2026-07-16 04:59:59,Virar,19.455,72.811,WR,2026-07-16T05:00,0.1,0.1,open-meteo
2026-07-16 04:59:59,CSMT,18.94,72.835,CR,,,,open-meteo-ERR
2026-07-16 04:59:59,Sion,19.043,72.862,CR-hotspot,2026-07-16T05:00,0.1,0.1,open-meteo
2026-07-16 04:59:59,Kurla,19.065,72.879,CR-hotspot,2026-07-16T05:00,0.0,0.0,open-meteo
2026-07-16 04:59:59,Thane,19.186,72.975,CR,2026-07-16T05:00,0.0,0.0,open-meteo
2026-07-16 04:59:59,Kalyan,19.243,73.13,CR,,,,open-meteo-ERR
2026-07-16 04:59:59,Chunnabhatti,19.046,72.875,Harbour-hotspot,2026-07-16T05:00,0.1,0.1,open-meteo
2026-07-16 04:59:59,Matunga,19.027,72.852,CR-hotspot,2026-07-16T05:00,0.1,0.1,open-meteo
2026-07-16 06:26:50,Churchgate,18.935,72.827,WR,2026-07-16T06:15,0.1,0.1,open-meteo
2026-07-16 06:26:50,Dadar,19.018,72.844,WR/CR,2026-07-16T06:15,0.1,0.1,open-meteo
2026-07-16 06:26:50,Andheri,19.119,72.846,WR,2026-07-16T06:15,0.1,0.1,open-meteo
2026-07-16 06:26:50,Borivali,19.231,72.857,WR,2026-07-16T06:15,0.1,0.1,open-meteo
2026-07-16 06:26:50,Virar,19.455,72.811,WR,,,,open-meteo-ERR
2026-07-16 06:26:50,CSMT,18.94,72.835,CR,2026-07-16T06:15,0.1,0.1,open-meteo
2026-07-16 06:26:50,Sion,19.043,72.862,CR-hotspot,2026-07-16T06:15,0.1,0.1,open-meteo
2026-07-16 06:26:50,Kurla,19.065,72.879,CR-hotspot,2026-07-16T06:15,0.1,0.1,open-meteo
2026-07-16 06:26:50,Thane,19.186,72.975,CR,2026-07-16T06:15,0.0,0.0,open-meteo
2026-07-16 06:26:50,Kalyan,19.243,73.13,CR,,,,open-meteo-ERR
2026-07-16 06:26:50,Chunnabhatti,19.046,72.875,Harbour-hotspot,2026-07-16T06:15,0.1,0.1,open-meteo
2026-07-16 06:26:50,Matunga,19.027,72.852,CR-hotspot,2026-07-16T06:15,0.1,0.1,open-meteo
2026-07-16 09:28:10,Churchgate,18.935,72.827,WR,2026-07-16T09:15,0.3,0.2,open-meteo
2026-07-16 09:28:10,Dadar,19.018,72.844,WR/CR,2026-07-16T09:15,0.3,0.2,open-meteo
2026-07-16 09:28:10,Andheri,19.119,72.846,WR,2026-07-16T09:15,0.1,0.1,open-meteo
2026-07-16 09:28:10,Borivali,19.231,72.857,WR,2026-07-16T09:15,0.1,0.1,open-meteo
2026-07-16 09:28:10,Virar,19.455,72.811,WR,,,,open-meteo-ERR
2026-07-16 09:28:10,CSMT,18.94,72.835,CR,2026-07-16T09:15,0.3,0.2,open-meteo
2026-07-16 09:28:10,Sion,19.043,72.862,CR-hotspot,2026-07-16T09:15,0.3,0.2,open-meteo
2026-07-16 09:28:10,Kurla,19.065,72.879,CR-hotspot,2026-07-16T09:15,0.1,0.1,open-meteo
2026-07-16 09:28:10,Thane,19.186,72.975,CR,,,,open-meteo-ERR
2026-07-16 09:28:10,Kalyan,19.243,73.13,CR,2026-07-16T09:30,0.0,0.0,open-meteo
2026-07-16 09:28:10,Chunnabhatti,19.046,72.875,Harbour-hotspot,2026-07-16T09:30,0.3,0.2,open-meteo
2026-07-16 09:28:10,Matunga,19.027,72.852,CR-hotspot,2026-07-16T09:30,0.3,0.2,open-meteo
2026-07-16 11:47:44,Churchgate,18.935,72.827,WR,2026-07-16T11:45,0.0,0.0,open-meteo
2026-07-16 11:47:44,Dadar,19.018,72.844,WR/CR,2026-07-16T11:45,0.0,0.0,open-meteo
2026-07-16 11:47:44,Andheri,19.119,72.846,WR,2026-07-16T11:45,0.0,0.0,open-meteo
2026-07-16 11:47:44,Borivali,19.231,72.857,WR,,,,open-meteo-ERR
2026-07-16 11:47:44,Virar,19.455,72.811,WR,2026-07-16T11:45,0.0,0.0,open-meteo
2026-07-16 11:47:44,CSMT,18.94,72.835,CR,2026-07-16T11:45,0.0,0.0,open-meteo
2026-07-16 11:47:44,Sion,19.043,72.862,CR-hotspot,2026-07-16T11:45,0.0,0.0,open-meteo
2026-07-16 11:47:44,Kurla,19.065,72.879,CR-hotspot,,,,open-meteo-ERR
2026-07-16 11:47:44,Thane,19.186,72.975,CR,2026-07-16T11:45,0.0,0.0,open-meteo
2026-07-16 11:47:44,Kalyan,19.243,73.13,CR,2026-07-16T11:45,0.1,0.0,open-meteo
2026-07-16 11:47:44,Chunnabhatti,19.046,72.875,Harbour-hotspot,2026-07-16T11:45,0.0,0.0,open-meteo
2026-07-16 11:47:44,Matunga,19.027,72.852,CR-hotspot,2026-07-16T11:45,0.0,0.0,open-meteo
2026-07-16 14:09:01,Churchgate,18.935,72.827,WR,2026-07-16T14:00,0.2,0.2,open-meteo
2026-07-16 14:09:01,Dadar,19.018,72.844,WR/CR,2026-07-16T14:00,0.2,0.2,open-meteo
2026-07-16 14:09:01,Andheri,19.119,72.846,WR,2026-07-16T14:00,0.3,0.2,open-meteo
2026-07-16 14:09:01,Borivali,19.231,72.857,WR,2026-07-16T14:00,0.1,0.1,open-meteo
2026-07-16 14:09:01,Virar,19.455,72.811,WR,,,,open-meteo-ERR
2026-07-16 14:09:01,CSMT,18.94,72.835,CR,2026-07-16T14:00,0.2,0.2,open-meteo
2026-07-16 14:09:01,Sion,19.043,72.862,CR-hotspot,2026-07-16T14:00,0.2,0.2,open-meteo
2026-07-16 14:09:01,Kurla,19.065,72.879,CR-hotspot,2026-07-16T14:00,0.3,0.2,open-meteo
2026-07-16 14:09:01,Thane,19.186,72.975,CR,2026-07-16T14:00,0.1,0.1,open-meteo
2026-07-16 14:09:01,Kalyan,19.243,73.13,CR,2026-07-16T14:00,0.0,0.0,open-meteo
2026-07-16 14:09:01,Chunnabhatti,19.046,72.875,Harbour-hotspot,,,,open-meteo-ERR
2026-07-16 14:09:01,Matunga,19.027,72.852,CR-hotspot,2026-07-16T14:00,0.2,0.2,open-meteo
2026-07-16 16:20:22,Churchgate,18.935,72.827,WR,2026-07-16T16:15,0.1,0.0,open-meteo
2026-07-16 16:20:22,Dadar,19.018,72.844,WR/CR,2026-07-16T16:15,0.1,0.0,open-meteo
2026-07-16 16:20:22,Andheri,19.119,72.846,WR,2026-07-16T16:15,0.0,0.0,open-meteo
2026-07-16 16:20:22,Borivali,19.231,72.857,WR,2026-07-16T16:15,0.0,0.0,open-meteo
2026-07-16 16:20:22,Virar,19.455,72.811,WR,,,,open-meteo-ERR
2026-07-16 16:20:22,CSMT,18.94,72.835,CR,2026-07-16T16:15,0.1,0.0,open-meteo
2026-07-16 16:20:22,Sion,19.043,72.862,CR-hotspot,2026-07-16T16:15,0.1,0.0,open-meteo
2026-07-16 16:20:22,Kurla,19.065,72.879,CR-hotspot,2026-07-16T16:15,0.0,0.0,open-meteo
2026-07-16 16:20:22,Thane,19.186,72.975,CR,2026-07-16T16:15,0.1,0.1,open-meteo
2026-07-16 16:20:22,Kalyan,19.243,73.13,CR,2026-07-16T16:15,0.2,0.2,open-meteo
2026-07-16 16:20:22,Chunnabhatti,19.046,72.875,Harbour-hotspot,,,,open-meteo-ERR
2026-07-16 16:20:22,Matunga,19.027,72.852,CR-hotspot,2026-07-16T16:15,0.1,0.0,open-meteo
2026-07-16 17:44:48,Churchgate,18.935,72.827,WR,2026-07-16T17:30,0.0,0.0,open-meteo
2026-07-16 17:44:48,Dadar,19.018,72.844,WR/CR,2026-07-16T17:30,0.0,0.0,open-meteo
2026-07-16 17:44:48,Andheri,19.119,72.846,WR,2026-07-16T17:30,0.1,0.0,open-meteo
2026-07-16 17:44:48,Borivali,19.231,72.857,WR,2026-07-16T17:30,0.1,0.0,open-meteo
2026-07-16 17:44:48,Virar,19.455,72.811,WR,,,,open-meteo-ERR
2026-07-16 17:44:48,CSMT,18.94,72.835,CR,2026-07-16T17:45,0.1,0.1,open-meteo
2026-07-16 17:44:48,Sion,19.043,72.862,CR-hotspot,2026-07-16T17:45,0.1,0.1,open-meteo
2026-07-16 17:44:48,Kurla,19.065,72.879,CR-hotspot,2026-07-16T17:45,0.1,0.0,open-meteo
2026-07-16 17:44:48,Thane,19.186,72.975,CR,2026-07-16T17:45,0.1,0.1,open-meteo
2026-07-16 17:44:48,Kalyan,19.243,73.13,CR,2026-07-16T17:45,0.1,0.0,open-meteo
2026-07-16 17:44:48,Chunnabhatti,19.046,72.875,Harbour-hotspot,,,,open-meteo-ERR
2026-07-16 17:44:48,Matunga,19.027,72.852,CR-hotspot,2026-07-16T17:45,0.1,0.1,open-meteo
2026-07-16 20:00:35,Churchgate,18.935,72.827,WR,2026-07-16T20:00,0.0,0.0,open-meteo
2026-07-16 20:00:35,Dadar,19.018,72.844,WR/CR,2026-07-16T20:00,0.0,0.0,open-meteo
2026-07-16 20:00:35,Andheri,19.119,72.846,WR,2026-07-16T20:00,0.0,0.0,open-meteo
2026-07-16 20:00:35,Borivali,19.231,72.857,WR,2026-07-16T20:00,0.1,0.0,open-meteo
2026-07-16 20:00:35,Virar,19.455,72.811,WR,,,,open-meteo-ERR
2026-07-16 20:00:35,CSMT,18.94,72.835,CR,2026-07-16T20:00,0.0,0.0,open-meteo
2026-07-16 20:00:35,Sion,19.043,72.862,CR-hotspot,2026-07-16T20:00,0.0,0.0,open-meteo
2026-07-16 20:00:35,Kurla,19.065,72.879,CR-hotspot,2026-07-16T20:00,0.0,0.0,open-meteo
2026-07-16 20:00:35,Thane,19.186,72.975,CR,2026-07-16T20:00,0.1,0.1,open-meteo
2026-07-16 20:00:35,Kalyan,19.243,73.13,CR,2026-07-16T20:00,0.0,0.0,open-meteo
2026-07-16 20:00:35,Chunnabhatti,19.046,72.875,Harbour-hotspot,,,,open-meteo-ERR
2026-07-16 20:00:35,Matunga,19.027,72.852,CR-hotspot,2026-07-16T20:00,0.0,0.0,open-meteo
2026-07-16 21:40:49,Churchgate,18.935,72.827,WR,2026-07-16T21:30,0.1,0.1,open-meteo
2026-07-16 21:40:49,Dadar,19.018,72.844,WR/CR,2026-07-16T21:30,0.1,0.1,open-meteo
2026-07-16 21:40:49,Andheri,19.119,72.846,WR,2026-07-16T21:30,0.0,0.0,open-meteo
2026-07-16 21:40:49,Borivali,19.231,72.857,WR,2026-07-16T21:30,0.0,0.0,open-meteo
2026-07-16 21:40:49,Virar,19.455,72.811,WR,,,,open-meteo-ERR
2026-07-16 21:40:49,CSMT,18.94,72.835,CR,2026-07-16T21:30,0.1,0.1,open-meteo
2026-07-16 21:40:49,Sion,19.043,72.862,CR-hotspot,2026-07-16T21:30,0.1,0.1,open-meteo
2026-07-16 21:40:49,Kurla,19.065,72.879,CR-hotspot,2026-07-16T21:30,0.0,0.0,open-meteo
2026-07-16 21:40:49,Thane,19.186,72.975,CR,2026-07-16T21:30,0.1,0.1,open-meteo
2026-07-16 21:40:49,Kalyan,19.243,73.13,CR,,,,open-meteo-ERR
2026-07-16 21:40:49,Chunnabhatti,19.046,72.875,Harbour-hotspot,2026-07-16T21:30,0.1,0.1,open-meteo
2026-07-16 21:40:49,Matunga,19.027,72.852,CR-hotspot,2026-07-16T21:30,0.1,0.1,open-meteo
2026-07-16 23:14:25,Churchgate,18.935,72.827,WR,2026-07-16T23:00,0.1,0.1,open-meteo
2026-07-16 23:14:25,Dadar,19.018,72.844,WR/CR,2026-07-16T23:00,0.1,0.1,open-meteo
2026-07-16 23:14:25,Andheri,19.119,72.846,WR,2026-07-16T23:00,0.1,0.1,open-meteo
2026-07-16 23:14:25,Borivali,19.231,72.857,WR,2026-07-16T23:00,0.1,0.1,open-meteo
2026-07-16 23:14:25,Virar,19.455,72.811,WR,2026-07-16T23:15,0.1,0.1,open-meteo
2026-07-16 23:14:25,CSMT,18.94,72.835,CR,2026-07-16T23:15,0.1,0.1,open-meteo
2026-07-16 23:14:25,Sion,19.043,72.862,CR-hotspot,2026-07-16T23:15,0.1,0.1,open-meteo
2026-07-16 23:14:25,Kurla,19.065,72.879,CR-hotspot,2026-07-16T23:15,0.1,0.1,open-meteo
2026-07-16 23:14:25,Thane,19.186,72.975,CR,,,,open-meteo-ERR
2026-07-16 23:14:25,Kalyan,19.243,73.13,CR,2026-07-16T23:15,0.1,0.1,open-meteo
2026-07-16 23:14:25,Chunnabhatti,19.046,72.875,Harbour-hotspot,2026-07-16T23:15,0.1,0.1,open-meteo
2026-07-16 23:14:25,Matunga,19.027,72.852,CR-hotspot,2026-07-16T23:15,0.1,0.1,open-meteo
2026-07-17 00:27:58,Churchgate,18.935,72.827,WR,2026-07-17T00:15,0.1,0.1,open-meteo
2026-07-17 00:27:58,Dadar,19.018,72.844,WR/CR,2026-07-17T00:15,0.1,0.1,open-meteo
2026-07-17 00:27:58,Andheri,19.119,72.846,WR,2026-07-17T00:15,0.2,0.1,open-meteo
2026-07-17 00:27:58,Borivali,19.231,72.857,WR,2026-07-17T00:15,0.1,0.1,open-meteo
2026-07-17 00:27:58,Virar,19.455,72.811,WR,,,,open-meteo-ERR
2026-07-17 00:27:58,CSMT,18.94,72.835,CR,2026-07-17T00:15,0.1,0.1,open-meteo
2026-07-17 00:27:58,Sion,19.043,72.862,CR-hotspot,2026-07-17T00:15,0.1,0.1,open-meteo
2026-07-17 00:27:58,Kurla,19.065,72.879,CR-hotspot,2026-07-17T00:15,0.2,0.1,open-meteo
2026-07-17 00:27:58,Thane,19.186,72.975,CR,2026-07-17T00:15,0.1,0.1,open-meteo
2026-07-17 00:27:58,Kalyan,19.243,73.13,CR,2026-07-17T00:15,0.1,0.1,open-meteo
2026-07-17 00:27:58,Chunnabhatti,19.046,72.875,Harbour-hotspot,,,,open-meteo-ERR
2026-07-17 00:27:58,Matunga,19.027,72.852,CR-hotspot,2026-07-17T00:30,0.1,0.1,open-meteo
2026-07-17 01:32:26,Churchgate,18.935,72.827,WR,2026-07-17T01:30,0.2,0.1,open-meteo
2026-07-17 01:32:26,Dadar,19.018,72.844,WR/CR,2026-07-17T01:30,0.2,0.1,open-meteo
2026-07-17 01:32:26,Andheri,19.119,72.846,WR,2026-07-17T01:30,0.2,0.1,open-meteo
2026-07-17 01:32:26,Borivali,19.231,72.857,WR,2026-07-17T01:30,0.2,0.1,open-meteo
2026-07-17 01:32:26,Virar,19.455,72.811,WR,,,,open-meteo-ERR
2026-07-17 01:32:26,CSMT,18.94,72.835,CR,2026-07-17T01:30,0.2,0.1,open-meteo
2026-07-17 01:32:26,Sion,19.043,72.862,CR-hotspot,2026-07-17T01:30,0.2,0.1,open-meteo
2026-07-17 01:32:26,Kurla,19.065,72.879,CR-hotspot,2026-07-17T01:30,0.2,0.1,open-meteo
2026-07-17 01:32:26,Thane,19.186,72.975,CR,,,,open-meteo-ERR
2026-07-17 01:32:26,Kalyan,19.243,73.13,CR,2026-07-17T01:30,0.0,0.0,open-meteo
2026-07-17 01:32:26,Chunnabhatti,19.046,72.875,Harbour-hotspot,2026-07-17T01:30,0.2,0.1,open-meteo
2026-07-17 01:32:26,Matunga,19.027,72.852,CR-hotspot,2026-07-17T01:30,0.2,0.1,open-meteo
2026-07-17 03:00:14,Churchgate,18.935,72.827,WR,2026-07-17T03:00,0.2,0.2,open-meteo
2026-07-17 03:00:14,Dadar,19.018,72.844,WR/CR,2026-07-17T03:00,0.2,0.2,open-meteo
2026-07-17 03:00:14,Andheri,19.119,72.846,WR,2026-07-17T03:00,0.2,0.2,open-meteo
2026-07-17 03:00:14,Borivali,19.231,72.857,WR,2026-07-17T03:00,0.3,0.3,open-meteo
2026-07-17 03:00:14,Virar,19.455,72.811,WR,,,,open-meteo-ERR
2026-07-17 03:00:14,CSMT,18.94,72.835,CR,2026-07-17T03:00,0.2,0.2,open-meteo
2026-07-17 03:00:14,Sion,19.043,72.862,CR-hotspot,2026-07-17T03:00,0.2,0.2,open-meteo
2026-07-17 03:00:14,Kurla,19.065,72.879,CR-hotspot,2026-07-17T03:00,0.2,0.2,open-meteo
2026-07-17 03:00:14,Thane,19.186,72.975,CR,2026-07-17T03:00,0.1,0.1,open-meteo
2026-07-17 03:00:14,Kalyan,19.243,73.13,CR,,,,open-meteo-ERR
2026-07-17 03:00:14,Chunnabhatti,19.046,72.875,Harbour-hotspot,2026-07-17T03:00,0.2,0.2,open-meteo
2026-07-17 03:00:14,Matunga,19.027,72.852,CR-hotspot,2026-07-17T03:00,0.2,0.2,open-meteo
2026-07-17 04:00:18,Churchgate,18.935,72.827,WR,2026-07-17T04:00,0.2,0.2,open-meteo
2026-07-17 04:00:18,Dadar,19.018,72.844,WR/CR,2026-07-17T04:00,0.2,0.2,open-meteo
2026-07-17 04:00:18,Andheri,19.119,72.846,WR,2026-07-17T04:00,0.2,0.2,open-meteo
2026-07-17 04:00:18,Borivali,19.231,72.857,WR,2026-07-17T04:00,0.2,0.1,open-meteo
2026-07-17 04:00:18,Virar,19.455,72.811,WR,,,,open-meteo-ERR
2026-07-17 04:00:18,CSMT,18.94,72.835,CR,2026-07-17T04:00,0.2,0.2,open-meteo
2026-07-17 04:00:18,Sion,19.043,72.862,CR-hotspot,2026-07-17T04:00,0.2,0.2,open-meteo
2026-07-17 04:00:18,Kurla,19.065,72.879,CR-hotspot,2026-07-17T04:00,0.2,0.2,open-meteo
2026-07-17 04:00:18,Thane,19.186,72.975,CR,2026-07-17T04:00,0.1,0.1,open-meteo
2026-07-17 04:00:18,Kalyan,19.243,73.13,CR,2026-07-17T04:00,0.0,0.0,open-meteo
2026-07-17 04:00:18,Chunnabhatti,19.046,72.875,Harbour-hotspot,,,,open-meteo-ERR
2026-07-17 04:00:18,Matunga,19.027,72.852,CR-hotspot,2026-07-17T04:00,0.2,0.2,open-meteo
2026-07-17 05:21:49,Churchgate,18.935,72.827,WR,2026-07-17T05:15,0.2,0.1,open-meteo
2026-07-17 05:21:49,Dadar,19.018,72.844,WR/CR,2026-07-17T05:15,0.2,0.1,open-meteo
2026-07-17 05:21:49,Andheri,19.119,72.846,WR,2026-07-17T05:15,0.2,0.1,open-meteo
2026-07-17 05:21:49,Borivali,19.231,72.857,WR,,,,open-meteo-ERR
2026-07-17 05:21:49,Virar,19.455,72.811,WR,2026-07-17T05:15,0.3,0.2,open-meteo
2026-07-17 05:21:49,CSMT,18.94,72.835,CR,2026-07-17T05:15,0.2,0.1,open-meteo
2026-07-17 05:21:49,Sion,19.043,72.862,CR-hotspot,2026-07-17T05:15,0.2,0.1,open-meteo
2026-07-17 05:21:49,Kurla,19.065,72.879,CR-hotspot,,,,open-meteo-ERR
2026-07-17 05:21:49,Thane,19.186,72.975,CR,2026-07-17T05:15,0.1,0.1,open-meteo
2026-07-17 05:21:49,Kalyan,19.243,73.13,CR,2026-07-17T05:15,0.0,0.0,open-meteo
2026-07-17 05:21:49,Chunnabhatti,19.046,72.875,Harbour-hotspot,2026-07-17T05:15,0.2,0.1,open-meteo
2026-07-17 05:21:49,Matunga,19.027,72.852,CR-hotspot,2026-07-17T05:15,0.2,0.1,open-meteo
2026-07-17 07:23:26,Churchgate,18.935,72.827,WR,2026-07-17T07:15,0.1,0.1,open-meteo
2026-07-17 07:23:26,Dadar,19.018,72.844,WR/CR,2026-07-17T07:15,0.1,0.1,open-meteo
2026-07-17 07:23:26,Andheri,19.119,72.846,WR,2026-07-17T07:15,0.1,0.1,open-meteo
2026-07-17 07:23:26,Borivali,19.231,72.857,WR,2026-07-17T07:15,0.3,0.2,open-meteo
2026-07-17 07:23:26,Virar,19.455,72.811,WR,,,,open-meteo-ERR
2026-07-17 07:23:26,CSMT,18.94,72.835,CR,2026-07-17T07:15,0.1,0.1,open-meteo
2026-07-17 07:23:26,Sion,19.043,72.862,CR-hotspot,2026-07-17T07:15,0.1,0.1,open-meteo
2026-07-17 07:23:26,Kurla,19.065,72.879,CR-hotspot,2026-07-17T07:15,0.1,0.1,open-meteo
2026-07-17 07:23:26,Thane,19.186,72.975,CR,2026-07-17T07:15,0.1,0.1,open-meteo
2026-07-17 07:23:26,Kalyan,19.243,73.13,CR,,,,open-meteo-ERR
2026-07-17 07:23:26,Chunnabhatti,19.046,72.875,Harbour-hotspot,2026-07-17T07:15,0.1,0.1,open-meteo
2026-07-17 07:23:26,Matunga,19.027,72.852,CR-hotspot,2026-07-17T07:15,0.1,0.1,open-meteo
2026-07-17 10:26:24,Churchgate,18.935,72.827,WR,2026-07-17T10:15,0.1,0.0,open-meteo
2026-07-17 10:26:24,Dadar,19.018,72.844,WR/CR,2026-07-17T10:15,0.1,0.0,open-meteo
2026-07-17 10:26:24,Andheri,19.119,72.846,WR,2026-07-17T10:15,0.2,0.1,open-meteo
2026-07-17 10:26:24,Borivali,19.231,72.857,WR,2026-07-17T10:15,0.4,0.1,open-meteo
2026-07-17 10:26:24,Virar,19.455,72.811,WR,,,,open-meteo-ERR
2026-07-17 10:26:24,CSMT,18.94,72.835,CR,2026-07-17T10:15,0.1,0.0,open-meteo
2026-07-17 10:26:24,Sion,19.043,72.862,CR-hotspot,2026-07-17T10:15,0.1,0.0,open-meteo
2026-07-17 10:26:24,Kurla,19.065,72.879,CR-hotspot,2026-07-17T10:15,0.2,0.1,open-meteo
2026-07-17 10:26:24,Thane,19.186,72.975,CR,2026-07-17T10:15,0.1,0.1,open-meteo
2026-07-17 10:26:24,Kalyan,19.243,73.13,CR,2026-07-17T10:15,0.1,0.1,open-meteo
2026-07-17 10:26:24,Chunnabhatti,19.046,72.875,Harbour-hotspot,,,,open-meteo-ERR
2026-07-17 10:26:24,Matunga,19.027,72.852,CR-hotspot,2026-07-17T10:15,0.1,0.0,open-meteo
2026-07-17 12:43:15,Churchgate,18.935,72.827,WR,2026-07-17T12:30,0.3,0.1,open-meteo
2026-07-17 12:43:15,Dadar,19.018,72.844,WR/CR,2026-07-17T12:30,0.3,0.1,open-meteo
2026-07-17 12:43:15,Andheri,19.119,72.846,WR,2026-07-17T12:30,0.2,0.2,open-meteo
2026-07-17 12:43:15,Borivali,19.231,72.857,WR,2026-07-17T12:30,0.3,0.2,open-meteo
2026-07-17 12:43:15,Virar,19.455,72.811,WR,,,,open-meteo-ERR
2026-07-17 12:43:15,CSMT,18.94,72.835,CR,2026-07-17T12:30,0.3,0.1,open-meteo
2026-07-17 12:43:15,Sion,19.043,72.862,CR-hotspot,2026-07-17T12:45,0.1,0.1,open-meteo
2026-07-17 12:43:15,Kurla,19.065,72.879,CR-hotspot,2026-07-17T12:45,0.1,0.1,open-meteo
2026-07-17 12:43:15,Thane,19.186,72.975,CR,2026-07-17T12:45,0.0,0.0,open-meteo
2026-07-17 12:43:15,Kalyan,19.243,73.13,CR,2026-07-17T12:45,0.1,0.1,open-meteo
2026-07-17 12:43:15,Chunnabhatti,19.046,72.875,Harbour-hotspot,,,,open-meteo-ERR
2026-07-17 12:43:15,Matunga,19.027,72.852,CR-hotspot,2026-07-17T12:45,0.1,0.1,open-meteo
2026-07-17 14:55:56,Churchgate,18.935,72.827,WR,2026-07-17T14:45,0.3,0.1,open-meteo
2026-07-17 14:55:56,Dadar,19.018,72.844,WR/CR,2026-07-17T14:45,0.3,0.1,open-meteo
2026-07-17 14:55:56,Andheri,19.119,72.846,WR,2026-07-17T14:45,0.4,0.1,open-meteo
2026-07-17 14:55:56,Borivali,19.231,72.857,WR,,,,open-meteo-ERR
2026-07-17 14:55:56,Virar,19.455,72.811,WR,2026-07-17T14:45,0.1,0.1,open-meteo
2026-07-17 14:55:56,CSMT,18.94,72.835,CR,2026-07-17T14:45,0.3,0.1,open-meteo
2026-07-17 14:55:56,Sion,19.043,72.862,CR-hotspot,2026-07-17T14:45,0.3,0.1,open-meteo
2026-07-17 14:55:56,Kurla,19.065,72.879,CR-hotspot,2026-07-17T14:45,0.4,0.1,open-meteo
2026-07-17 14:55:56,Thane,19.186,72.975,CR,,,,open-meteo-ERR
2026-07-17 14:55:56,Kalyan,19.243,73.13,CR,2026-07-17T14:45,0.6,0.1,open-meteo
2026-07-17 14:55:56,Chunnabhatti,19.046,72.875,Harbour-hotspot,2026-07-17T14:45,0.3,0.1,open-meteo
2026-07-17 14:55:56,Matunga,19.027,72.852,CR-hotspot,2026-07-17T14:45,0.3,0.1,open-meteo
2026-07-17 16:33:29,Churchgate,18.935,72.827,WR,2026-07-17T16:30,0.2,0.2,open-meteo
2026-07-17 16:33:29,Dadar,19.018,72.844,WR/CR,2026-07-17T16:30,0.2,0.2,open-meteo
2026-07-17 16:33:29,Andheri,19.119,72.846,WR,2026-07-17T16:30,0.4,0.2,open-meteo
2026-07-17 16:33:29,Borivali,19.231,72.857,WR,2026-07-17T16:30,0.2,0.1,open-meteo
2026-07-17 16:33:29,Virar,19.455,72.811,WR,2026-07-17T16:30,0.1,0.1,open-meteo
2026-07-17 16:33:29,CSMT,18.94,72.835,CR,2026-07-17T16:30,0.2,0.2,open-meteo
2026-07-17 16:33:29,Sion,19.043,72.862,CR-hotspot,2026-07-17T16:30,0.2,0.2,open-meteo
2026-07-17 16:33:29,Kurla,19.065,72.879,CR-hotspot,2026-07-17T16:30,0.4,0.2,open-meteo
2026-07-17 16:33:29,Thane,19.186,72.975,CR,2026-07-17T16:30,0.4,0.1,open-meteo
2026-07-17 16:33:29,Kalyan,19.243,73.13,CR,,,,open-meteo-ERR
2026-07-17 16:33:29,Chunnabhatti,19.046,72.875,Harbour-hotspot,2026-07-17T16:30,0.2,0.2,open-meteo
2026-07-17 16:33:29,Matunga,19.027,72.852,CR-hotspot,2026-07-17T16:30,0.2,0.2,open-meteo
2026-07-17 18:10:02,Churchgate,18.935,72.827,WR,2026-07-17T18:00,0.1,0.1,open-meteo
2026-07-17 18:10:02,Dadar,19.018,72.844,WR/CR,2026-07-17T18:00,0.1,0.1,open-meteo
2026-07-17 18:10:02,Andheri,19.119,72.846,WR,2026-07-17T18:00,0.1,0.1,open-meteo
2026-07-17 18:10:02,Borivali,19.231,72.857,WR,2026-07-17T18:00,0.2,0.2,open-meteo
2026-07-17 18:10:02,Virar,19.455,72.811,WR,,,,open-meteo-ERR
2026-07-17 18:10:02,CSMT,18.94,72.835,CR,2026-07-17T18:00,0.1,0.1,open-meteo
2026-07-17 18:10:02,Sion,19.043,72.862,CR-hotspot,2026-07-17T18:00,0.1,0.1,open-meteo
2026-07-17 18:10:02,Kurla,19.065,72.879,CR-hotspot,2026-07-17T18:00,0.1,0.1,open-meteo
